scenario_name,protocol_family,soundness_assumption,security_target_bits,cost_scenario_name,rate_parameter_name,log_rate,reciprocal_rate,grinding_bits,minimum_secure_query_count,total_explicit_query_count,chunk_size,proof_bytes,predicted_cu,lower_cu,upper_cu,verification_core_cu,transport_overhead_cu,cu_budget_fraction,proof_transport_pressure,assumption_qualified_feasible,assumption_feasibility_reasons,lower_bound_model_feasible,lower_bound_model_feasibility_reasons
qualified-whir-t128-r2-g0-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,1,2,0,298,365,640,66058,28401349.873768,28342328.478479,28460371.269058,28330032.764599,71317.109169,20.286678,53.618506,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g0-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,0,298,365,640,66058,22735518.959150,22676497.563860,22794540.354439,22664201.849980,71317.109169,16.239656,53.618506,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g0-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,1,2,0,138,171,640,33348,17996953.361614,17937931.966324,18055974.756903,17960510.692475,36442.669139,12.854967,27.068182,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g0-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,0,138,171,640,33348,14405026.861420,14346005.466130,14464048.256709,14368584.192281,36442.669139,10.289305,27.068182,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g0-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,1,2,0,138,171,640,33348,13822074.942699,13763053.547409,13881096.337988,13785632.273560,36442.669139,9.872911,27.068182,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g0-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,0,138,171,640,33348,11065124.126288,11006102.730998,11124145.521577,11028681.457149,36442.669139,7.903660,27.068182,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,1,2,8,280,343,640,62354,34966113.789562,34907092.394272,35025135.184851,34898785.150245,67328.639316,24.975796,50.612013,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,8,280,343,640,62354,27986532.397814,27927511.002524,28045553.793103,27919203.758498,67328.639316,19.990380,50.612013,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,1,2,8,280,343,640,62354,26748347.266388,26689325.871098,26807368.661677,26681018.627072,67328.639316,19.105962,50.612013,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,8,280,343,640,62354,21412319.179275,21353297.783985,21471340.574564,21344990.539958,67328.639316,15.294514,50.612013,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,1,2,8,130,161,640,31660,17010444.566912,16951423.171622,17069465.962201,16975866.050163,34578.516749,12.150318,25.698052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,8,130,161,640,31660,13615446.995180,13556425.599891,13674468.390470,13580868.478432,34578.516749,9.725319,25.698052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,1,2,8,130,161,640,31660,13070617.781965,13011596.386676,13129639.177255,13036039.265216,34578.516749,9.336156,25.698052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g8-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,8,130,161,640,31660,10463585.567223,10404564.171933,10522606.962513,10429007.050474,34578.516749,7.473990,25.698052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,1,2,16,261,320,640,58474,32697067.426182,32638046.030893,32756088.821472,32633866.857490,63200.568692,23.355048,47.462662,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,16,261,320,640,58474,26170469.692986,26111448.297696,26229491.088275,26107269.124293,63200.568692,18.693193,47.462662,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,1,2,16,261,320,640,58474,25019919.661136,24960898.265847,25078941.056426,24956719.092444,63200.568692,17.871371,47.462662,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,16,261,320,640,58474,20028751.480949,19969730.085659,20087772.876238,19965550.912256,63200.568692,14.306251,47.462662,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,1,2,16,121,150,640,29796,15925005.610941,15865984.215652,15984027.006231,15892430.847354,32574.763588,11.375004,24.185065,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,16,121,150,640,29796,12746695.079772,12687673.684482,12805716.475061,12714120.316184,32574.763588,9.104782,24.185065,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,1,2,16,121,150,640,29796,12243735.623360,12184714.228071,12302757.018650,12211160.859773,32574.763588,8.745525,24.185065,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g16-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,16,121,150,640,29796,9801679.089707,9742657.694418,9860700.484997,9769104.326119,32574.763588,7.001199,24.185065,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,1,2,20,252,308,640,56362,31510929.650747,31451908.255458,31569951.046037,31449929.545393,61000.105354,22.507807,45.748377,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,20,252,308,640,56362,25221119.379970,25162097.984680,25280140.775259,25160119.274616,61000.105354,18.015085,45.748377,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,1,2,20,252,308,640,56362,24115843.846463,24056822.451174,24174865.241753,24054843.741109,61000.105354,17.225603,45.748377,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,20,252,308,640,56362,19305050.736543,19246029.341253,19364072.131832,19244050.631188,61000.105354,13.789322,45.748377,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,1,2,20,117,145,640,28940,15431457.901024,15372436.505734,15490479.296314,15399737.189518,31720.711506,11.022470,23.490260,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,20,117,145,640,28940,12351686.101422,12292664.706132,12410707.496711,12319965.389915,31720.711506,8.822633,23.490260,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,1,2,20,117,145,640,28940,11867713.730427,11808692.335138,11926735.125717,11835993.018921,31720.711506,8.476938,23.490260,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g20-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,20,117,145,640,28940,9500690.764944,9441669.369655,9559712.160234,9468970.053438,31720.711506,6.786208,23.490260,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,1,2,24,243,297,640,54498,30425490.694777,30366469.299488,30484512.090067,30366494.342584,58996.352193,21.732493,44.235390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,24,243,297,640,54498,24352367.464562,24293346.069272,24411388.859851,24293371.112368,58996.352193,17.394548,44.235390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,1,2,24,243,297,640,54498,23288961.687858,23229940.292569,23347983.083148,23229965.335665,58996.352193,16.634973,44.235390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,24,243,297,640,54498,18643144.259027,18584122.863737,18702165.654316,18584147.906833,58996.352193,13.316532,44.235390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,1,2,24,112,139,640,27932,14839566.654971,14780545.259682,14898588.050261,14808995.644545,30571.010427,10.599690,22.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,24,112,139,640,27932,11877943.164364,11818921.769074,11936964.559653,11847372.153937,30571.010427,8.484245,22.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,1,2,24,112,139,640,27932,11416853.464756,11357832.069466,11475874.860045,11386282.454329,30571.010427,8.154895,22.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g24-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,24,112,139,640,27932,9139772.612191,9080751.216902,9198794.007481,9109201.601764,30571.010427,6.528409,22.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,1,2,32,224,274,640,50618,28156444.331398,28097422.936108,28215465.726687,28101576.049828,54868.281569,20.111746,41.086039,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,32,224,274,640,50618,22536304.759733,22477283.364444,22595326.155023,22481436.478164,54868.281569,16.097361,41.086039,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,1,2,32,224,274,640,50618,21560534.082607,21501512.687317,21619555.477896,21505665.801038,54868.281569,15.400381,41.086039,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,32,224,274,640,50618,17259576.560701,17200555.165411,17318597.955990,17204708.279131,54868.281569,12.328269,41.086039,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,1,2,32,104,129,640,26220,13852296.150440,13793274.755151,13911317.545730,13823608.328872,28687.821568,9.894497,21.282468,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,1,2,32,104,129,640,26220,11087750.122967,11028728.727677,11146771.518256,11059062.301399,28687.821568,7.919822,21.282468,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,1,2,32,104,129,640,26220,10664634.594193,10605613.198903,10723655.989483,10635946.772625,28687.821568,7.617596,21.282468,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r2-g32-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,1,2,32,104,129,640,26220,8537620.877969,8478599.482680,8596642.273259,8508933.056402,28687.821568,6.098301,21.282468,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,2,4,0,138,191,640,44458,20175336.328814,20116314.933525,20234357.724104,20127104.921184,48231.407630,14.410955,36.086039,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,0,138,191,640,44458,16150090.982879,16091069.587589,16209112.378168,16101859.575249,48231.407630,11.535779,36.086039,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,2,4,0,138,191,640,44458,15530354.641962,15471333.246673,15589376.037252,15482123.234332,48231.407630,11.093110,36.086039,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,0,138,191,640,44458,12434105.633397,12375084.238107,12493127.028687,12385874.225767,48231.407630,8.881504,36.086039,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,2,4,0,67,93,640,23876,10398611.533465,10339590.138175,10457632.928754,10372308.194433,26303.339032,7.427580,19.379870,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,0,67,93,640,23876,8324325.532880,8265304.137590,8383346.928169,8298022.193848,26303.339032,5.945947,19.379870,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,2,4,0,67,93,640,23876,8057135.859504,7998114.464215,8116157.254794,8030832.520473,26303.339032,5.755097,19.379870,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g0-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,0,67,93,640,23876,6451144.993711,6392123.598422,6510166.389001,6424841.654679,26303.339032,4.607961,19.379870,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,2,4,8,130,180,640,42170,19078675.613856,19019654.218566,19137697.009145,19032959.355031,45716.258825,13.627625,34.228896,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,8,130,180,640,42170,15272259.381151,15213237.985861,15331280.776440,15226543.122326,45716.258825,10.908757,34.228896,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,2,4,8,130,180,640,42170,14692250.724369,14633229.329079,14751272.119659,14646534.465544,45716.258825,10.494465,34.228896,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,8,130,180,640,42170,11763119.469561,11704098.074272,11822140.864851,11717403.210737,45716.258825,8.402228,34.228896,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,2,4,8,63,88,640,22884,9901433.168637,9842411.773347,9960454.563926,9876266.839705,25166.328931,7.072452,18.574675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,8,63,88,640,22884,7926355.438997,7867334.043707,7985376.834287,7901189.110066,25166.328931,5.661682,18.574675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,2,4,8,63,88,640,22884,7677483.311661,7618461.916371,7736504.706950,7652316.982729,25166.328931,5.483917,18.574675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g8-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,8,63,88,640,22884,6147195.553416,6088174.158127,6206216.948706,6122029.224485,25166.328931,4.390854,18.574675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,2,4,16,121,168,640,39674,17882241.281620,17823219.886331,17941262.676910,17839205.154330,43036.127291,12.773029,32.202922,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,16,121,168,640,39674,14314575.889056,14255554.493766,14373597.284345,14271539.761765,43036.127291,10.224697,32.202922,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,2,4,16,121,168,640,39674,13777878.352896,13718856.957606,13836899.748186,13734842.225605,43036.127291,9.841342,32.202922,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,16,121,168,640,39674,11031085.546076,10972064.150787,11090106.941366,10988049.418785,43036.127291,7.879347,32.202922,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,2,4,16,59,82,640,21588,9301950.818506,9242929.423217,9360972.213796,9278162.628279,23788.190227,6.644251,17.522727,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,16,59,82,640,21588,7446493.931152,7387472.535862,7505515.326441,7422705.740925,23788.190227,5.318924,17.522727,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,2,4,16,59,82,640,21588,7219031.941911,7160010.546622,7278053.337201,7195243.751684,23788.190227,5.156451,17.522727,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g16-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,16,59,82,640,21588,5780158.829876,5721137.434586,5839180.225165,5756370.639649,23788.190227,4.128685,17.522727,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,2,4,20,117,162,640,38378,17282758.931490,17223737.536200,17341780.326779,17241100.942904,41657.988586,12.344828,31.150974,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,20,117,162,640,38378,13834714.381210,13775692.985921,13893735.776500,13793056.392624,41657.988586,9.881939,31.150974,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,2,4,20,117,162,640,38378,13319426.983146,13260405.587857,13378448.378436,13277768.994560,41657.988586,9.513876,31.150974,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
